Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0032587,1002.857983,3.870399842,0.42119031,9.189194874,3.96E-20,2.79E-18,1002.857983,3.518930665,0.46924997,7.499053569,6.43E-14,1.92E-12
FBgn0032601,1261.319879,3.588718292,0.265621142,13.51066507,1.35E-41,5.16E-39,1261.319879,3.528274929,0.295169802,11.95337365,6.23E-33,1.37E-30
FBgn0032699,473.6858591,3.44956093,0.213229279,16.17770761,7.24E-59,5.53E-56,473.6858591,2.238249262,0.237802442,9.412221538,4.86E-21,3.68E-19
FBgn0032774,1751.28599,3.186393383,0.246303325,12.93686709,2.79E-38,8.38E-36,1751.28599,2.397190606,0.27511443,8.713431017,2.95E-18,1.55E-16
FBgn0032805,265.6356554,1.967023682,0.276726637,7.10818338,1.18E-12,3.16E-11,265.6356554,2.942263128,0.297428048,9.89235262,4.49E-23,4.42E-21
FBgn0032897,950.2638115,4.872336719,0.443513474,10.98576934,4.47E-28,7.05E-26,950.2638115,4.545610351,0.493762727,9.206062138,3.38E-20,2.28E-18
FBgn0032899,435.7900931,4.199357225,0.359923375,11.66736454,1.87E-31,3.71E-29,435.7900931,2.690614204,0.401377349,6.703453021,2.04E-11,4.33E-10
FBgn0032900,54.01093455,6.646112393,0.984110784,6.753418922,1.44E-11,3.32E-10,54.01093455,3.393311038,1.085249591,3.126756339,0.001767463,0.005878119
FBgn0033033,6189.49322,3.481431265,0.444311391,7.835566087,4.67E-15,1.80E-13,6189.49322,2.926369617,0.496612618,5.89266062,3.80E-09,5.52E-08
FBgn0033113,188.8251723,1.634716396,0.363971035,4.491336504,7.08E-06,6.29E-05,188.8251723,2.912897928,0.399247032,7.295978908,2.96E-13,7.95E-12
FBgn0033127,1521.15261,1.84428155,0.154037614,11.97292987,4.93E-33,1.09E-30,1521.15261,2.168902919,0.171220695,12.66729418,8.98E-37,2.62E-34
FBgn0033134,697.8867361,5.472267379,0.566393041,9.66160772,4.39E-22,3.92E-20,697.8867361,5.930082162,0.627077262,9.456700993,3.18E-21,2.52E-19
FBgn0033174,391.3306453,1.599399335,0.252832868,6.325915407,2.52E-10,4.76E-09,391.3306453,2.269464135,0.280061431,8.103451171,5.34E-16,2.05E-14
