Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0261108,654.463541,-3.015193292,0.558736815,-5.396446433,6.80E-08,2.57E-06,654.463541,-3.024479628,0.625028267,-4.83894855,1.31E-06,7.81E-05
FBgn0261239,1325.688554,-2.411533395,0.513722417,-4.694234308,2.68E-06,5.09E-05,1325.688554,-2.799773977,0.574706371,-4.871659892,1.11E-06,6.86E-05
FBgn0261268,1896.618158,-2.445851629,0.427504229,-5.721233764,1.06E-08,5.48E-07,1896.618158,-2.154746369,0.477950423,-4.508305181,6.53E-06,0.000254666
FBgn0261634,430.525731,-8.692372883,2.251516194,-3.860675266,0.000113074,0.001089277,430.525731,-8.932533062,2.554704922,-3.496502858,0.000471399,0.006279334
FBgn0261811,965.3964512,-1.492062268,0.402652715,-3.705581047,0.000210907,0.001790334,965.3964512,-1.815934696,0.450544774,-4.030531037,5.57E-05,0.001332092
FBgn0261986,645.7783088,-2.707401746,0.491328909,-5.51036525,3.58E-08,1.47E-06,645.7783088,-2.811045512,0.549861089,-5.112283023,3.18E-07,2.30E-05
FBgn0262617,453.6282055,-1.756770218,0.465522444,-3.773760517,0.000160805,0.00145403,453.6282055,-1.436367921,0.520221387,-2.761070495,0.005761224,0.036613277
FBgn0262737,1003.166514,-1.676425226,0.373976375,-4.482703558,7.37E-06,0.000118415,1003.166514,-1.668701684,0.418223982,-3.9899713,6.61E-05,0.001519221
FBgn0262866,409.8999434,-1.591579731,0.436568148,-3.645661599,0.000266705,0.002155349,409.8999434,-1.493437499,0.488141957,-3.05943277,0.002217566,0.018960889
FBgn0262976,200.2561378,-1.658384069,0.387452912,-4.28022095,1.87E-05,0.000255959,200.2561378,-1.925923645,0.434962202,-4.427795418,9.52E-06,0.000345324
FBgn0262993,290.629684,-5.623646133,1.025758647,-5.48242625,4.20E-08,1.69E-06,290.629684,-7.205278828,1.165551167,-6.181864023,6.33E-10,1.49E-07
FBgn0263132,380.2750988,-2.264563353,0.604760874,-3.744559956,0.00018071,0.001601765,380.2750988,-1.791730113,0.675597593,-2.652067047,0.008000065,0.046005254
FBgn0263240,177.7550456,-2.224747772,0.52941759,-4.202255107,2.64E-05,0.000333644,177.7550456,-2.09524561,0.59226321,-3.537693332,0.000403639,0.005581694
FBgn0263246,73.41636711,-4.516058421,1.045853776,-4.318059105,1.57E-05,0.00022357,73.41636711,-5.045442819,1.181754312,-4.269451584,1.96E-05,0.000590429
FBgn0263376,67.22937925,-9.934364299,1.866532889,-5.322362309,1.02E-07,3.54E-06,67.22937925,-6.432608455,1.861338887,-3.455903972,0.000548451,0.00699924
FBgn0263392,378.6440351,-1.940041858,0.677385816,-2.864013111,0.004183107,0.019281956,378.6440351,-3.065975312,0.763063051,-4.017984241,5.87E-05,0.001380504
FBgn0263659,60.0649619,-1.438062356,0.569592839,-2.524719866,0.011579055,0.042441534,60.0649619,-1.800606755,0.640700997,-2.810369833,0.00494846,0.033096963
FBgn0263706,560.9810171,-3.618539856,0.417773103,-8.661495515,4.66E-18,4.39E-15,560.9810171,-3.493197337,0.467767257,-7.467810727,8.15E-14,5.13E-11
FBgn0263762,8464.173011,-3.518339189,1.076930151,-3.267007786,0.001086907,0.006614236,8464.173011,-5.006880402,1.204200583,-4.157845854,3.21E-05,0.000873149
FBgn0263864,217.392556,-2.844027651,0.554054285,-5.133120939,2.85E-07,7.93E-06,217.392556,-2.169120547,0.618091057,-3.50938672,0.000449141,0.006042585
FBgn0264090,339.296069,-2.036152535,0.363210092,-5.605991076,2.07E-08,9.76E-07,339.296069,-1.429443842,0.40529201,-3.526947993,0.000420379,0.005767372
FBgn0264449,416.4705789,-4.502277247,0.665668991,-6.763537599,1.35E-11,2.19E-09,416.4705789,-4.1988216,0.7444944,-5.639829658,1.70E-08,2.35E-06
FBgn0264494,294.6722715,-2.599352127,0.906776307,-2.866585846,0.004149256,0.019188678,294.6722715,-3.787049959,1.018884466,-3.71685906,0.000201715,0.00339104
FBgn0264495,1334.29048,-1.743965363,0.370255247,-4.710170558,2.48E-06,4.76E-05,1334.29048,-1.633314725,0.413981473,-3.945381212,7.97E-05,0.001723388
FBgn0264562,1382.807716,-10.25836392,1.150117565,-8.919404617,4.69E-19,4.91E-16,1382.807716,-9.756321679,1.28367538,-7.600302871,2.95E-14,2.14E-11
FBgn0264574,959.0058617,-2.024563024,0.667675707,-3.032255037,0.00242734,0.012605862,959.0058617,-2.864153248,0.747103302,-3.833677672,0.000126242,0.002410089
FBgn0264748,71.8069046,-6.838913139,1.336455018,-5.11720413,3.10E-07,8.48E-06,71.8069046,-7.136266325,1.550693687,-4.601983217,4.18E-06,0.000177622
FBgn0264907,1969.767155,-3.071108273,0.940017015,-3.267077323,0.00108664,0.006614236,1969.767155,-3.15883488,1.051091902,-3.005288951,0.002653287,0.02136904
FBgn0265045,6582.940272,-2.080206277,0.654882317,-3.176458158,0.001490853,0.008594275,6582.940272,-2.01513028,0.732191097,-2.752191726,0.005919785,0.037324296
FBgn0265192,697.2638665,-2.156621877,0.654013182,-3.297520505,0.000975426,0.006076115,697.2638665,-2.172826547,0.731421488,-2.970690064,0.002971315,0.023528522
FBgn0265587,59.12241358,-33.20705422,5.450021243,-6.093013723,1.11E-09,8.10E-08,59.12241358,-21.66510971,6.120825151,-3.539573371,0.000400774,0.005566573
FBgn0265961,55.70218003,-4.952427638,1.038595227,-4.768390523,1.86E-06,3.78E-05,55.70218003,-6.543859716,1.259313399,-5.19637107,2.03E-07,1.65E-05
FBgn0266019,3315.217488,-1.622476409,0.610846226,-2.656112684,0.00790472,0.031516285,3315.217488,-2.06155136,0.683064211,-3.018093068,0.002543708,0.020764362
FBgn0266072,59.50825043,-6.793570664,1.154289054,-5.88550211,3.97E-09,2.45E-07,59.50825043,-7.10790128,1.334931479,-5.324543913,1.01E-07,9.33E-06
FBgn0266410,4136.091608,-1.895664263,0.422339519,-4.48848421,7.17E-06,0.000115839,4136.091608,-1.877223865,0.472219139,-3.975323551,7.03E-05,0.001589556
FBgn0266418,625.9078707,-2.172720908,0.392713648,-5.532583146,3.16E-08,1.32E-06,625.9078707,-2.068603935,0.439217847,-4.709744713,2.48E-06,0.000119956
FBgn0266450,442.509608,-1.502471735,0.35272408,-4.259623365,2.05E-05,0.0002751,442.509608,-1.879091377,0.395162183,-4.755240909,1.98E-06,0.000103049
FBgn0266456,997.8513487,-7.806640687,1.621463759,-4.814563782,1.48E-06,3.08E-05,997.8513487,-8.848764944,1.852596593,-4.776412186,1.78E-06,9.51E-05
FBgn0266549,469.1850811,-1.650631954,0.445731197,-3.703200413,0.000212897,0.001801535,469.1850811,-1.552323811,0.498390596,-3.114673159,0.001841488,0.016779784
FBgn0266696,4193.629128,-2.732540467,0.648219218,-4.215457349,2.49E-05,0.000318981,4193.629128,-2.745041176,0.724775513,-3.787436424,0.00015221,0.002749979
FBgn0267002,389.4354162,-1.432223747,0.442669206,-3.235426652,0.001214611,0.007259186,389.4354162,-1.45315643,0.495114895,-2.934988313,0.003335603,0.02542034
FBgn0267336,697.5330556,-3.099252663,0.664645678,-4.663014845,3.12E-06,5.75E-05,697.5330556,-3.839111838,0.744540007,-5.156353994,2.52E-07,1.97E-05
FBgn0267792,100.4087347,-2.290507072,0.758507871,-3.01975386,0.002529802,0.013044593,100.4087347,-2.982684657,0.855599592,-3.486075361,0.000490163,0.006495011
FBgn0283468,2335.34931,-3.348458607,0.604739512,-5.537026341,3.08E-08,1.30E-06,2335.34931,-3.118116895,0.676156515,-4.611531243,4.00E-06,0.00017135
FBgn0284244,128.363785,-2.421389894,0.500934197,-4.833748443,1.34E-06,2.85E-05,128.363785,-2.104130462,0.559675375,-3.759555189,0.000170216,0.002989394
FBgn0286198,903.2075143,-2.978786404,0.715853734,-4.16116626,3.17E-05,0.00038831,903.2075143,-3.054315859,0.800695838,-3.814576914,0.000136416,0.002559681
