Row.names,baseMean.x,log2FoldChange.x,lfcSE.x,stat.x,pvalue.x,padj.x,baseMean.y,log2FoldChange.y,lfcSE.y,stat.y,pvalue.y,padj.y
FBgn0028526,897.2263073,3.624118885,1.024294974,3.538159396,0.000402927,0.005580032,897.2263073,4.903067453,0.920785545,5.324874481,1.01E-07,3.52E-06
FBgn0028543,1279.724507,1.921487359,0.447267116,4.296062216,1.74E-05,0.000540322,1279.724507,2.789333211,0.40092456,6.957252026,3.47E-12,7.11E-10
FBgn0028563,316.3045678,1.904775001,0.399218287,4.7712619,1.83E-06,9.70E-05,316.3045678,1.958187808,0.360218973,5.436104015,5.45E-08,2.11E-06
FBgn0028573,82.45629692,5.283375376,1.681033392,3.142933031,0.001672641,0.015587626,82.45629692,5.617008516,1.588166673,3.536787801,0.000405025,0.003017212
FBgn0028916,150.0564099,1.961685362,0.432118348,4.539694677,5.63E-06,0.00022901,150.0564099,1.420727269,0.393664544,3.6089795,0.000307404,0.002417953
FBgn0028940,375.3722159,2.752277957,0.505754813,5.441921435,5.27E-08,5.53E-06,375.3722159,3.050180497,0.456163589,6.686593515,2.28E-11,3.43E-09
FBgn0029710,70.48580505,1.572980032,0.454861963,3.458148098,0.000543902,0.00696506,70.48580505,1.831472646,0.417388924,4.387928242,1.14E-05,0.000173233
FBgn0029766,17752.91592,2.857232514,0.847574551,3.371069258,0.00074877,0.008673928,17752.91592,3.15938181,0.758339209,4.166185489,3.10E-05,0.00038285
FBgn0030013,478.4863443,1.46608725,0.541152297,2.709195283,0.006744663,0.040952408,478.4863443,2.586784307,0.485221869,5.331137097,9.76E-08,3.43E-06
FBgn0030251,1184.521016,2.022160759,0.563595335,3.587965748,0.000333268,0.004934146,1184.521016,3.24763703,0.504929815,6.431858318,1.26E-10,1.34E-08
FBgn0030261,61.30186364,2.074582646,0.68795516,3.015578293,0.002564897,0.020871048,61.30186364,3.035155472,0.627194091,4.839260311,1.30E-06,2.77E-05
